"","game_id","away_team","home_team","spread_line","proj_result","spread_proj_diff","value_team","cover_team","bet_win","result"
"248","2024_17_DEN_CIN","DEN","CIN",3.5,0.99443619218685,2.50556380781315,"DEN","CIN",0,6
"249","2024_17_KC_PIT","KC","PIT",-3,-1.09086817943802,-1.90913182056198,"PIT","KC",0,-19
"250","2024_17_MIA_CLE","MIA","CLE",-6.5,-4.78787900101865,-1.71212099898135,"CLE","MIA",0,-17
"251","2024_17_GB_MIN","GB","MIN",1.5,-0.00202646889817082,1.50202646889817,"GB","MIN",0,2
"252","2024_17_ATL_WAS","ATL","WAS",4,5.29169978515036,-1.29169978515036,"WAS","WAS",1,6
"253","2024_17_DET_SF","DET","SF",-3.5,-4.70057105529174,1.20057105529174,"DET","DET",1,-6
"254","2024_17_LAC_NE","LAC","NE",-4,-5.18384272700942,1.18384272700942,"LAC","LAC",1,-33
"255","2024_17_BAL_HOU","BAL","HOU",-5.5,-5.16495686433249,-0.33504313566751,"HOU","BAL",0,-29
"256","2024_17_TEN_JAX","TEN","JAX",1,0.74544880634933,0.25455119365067,"TEN","JAX",0,7
"257","2024_18_NYG_PHI","NYG","PHI",3,16.7362899780273,-13.7362899780273,"PHI","PHI",1,7
"258","2024_18_BUF_NE","BUF","NE",-2.5,-15.0109148025513,12.5109148025513,"BUF","NE",0,7
"259","2024_18_KC_DEN","KC","DEN",10,-0.61466765403748,10.6146676540375,"KC","DEN",0,38
"260","2024_18_HOU_TEN","HOU","TEN",1,-4.67635292559862,5.67635292559862,"HOU","HOU",1,-9
"261","2024_18_SEA_LA","SEA","LA",-3,2.28813672065735,-5.28813672065735,"LA","SEA",0,-5
"262","2024_18_WAS_DAL","WAS","DAL",-4,-8.69994473457337,4.69994473457337,"WAS","NONE",0.5,-4
"263","2024_18_NO_TB","NO","TB",13.5,10.0173783302307,3.48262166976928,"NO","NO",1,8
"264","2024_18_SF_ARI","SF","ARI",3,-0.027180910110477,3.02718091011048,"SF","ARI",0,23
"265","2024_18_CAR_ATL","CAR","ATL",8.5,10.4018592834473,-1.90185928344727,"ATL","CAR",0,-6
"266","2024_18_LAC_LV","LAC","LV",-5.5,-7.29193639755249,1.79193639755249,"LAC","LAC",1,-14
"267","2024_18_CIN_PIT","CIN","PIT",-1.5,0.00693553686142279,-1.50693553686142,"PIT","CIN",0,-2
"268","2024_18_CHI_GB","CHI","GB",9.5,10.8628067970276,-1.36280679702759,"GB","CHI",0,-2
"269","2024_18_MIN_DET","MIN","DET",2.5,3.8005051612854,-1.3005051612854,"DET","DET",1,22
"270","2024_18_JAX_IND","JAX","IND",4.5,5.4046733379364,-0.9046733379364,"IND","JAX",0,3
"271","2024_18_MIA_NYJ","MIA","NYJ",-1.5,-1.10181609541178,-0.398183904588221,"NYJ","NYJ",1,12
"272","2024_18_CLE_BAL","CLE","BAL",17.5,17.1644115447998,0.335588455200202,"CLE","BAL",0,25
"273","2024_19_DEN_BUF","DEN","BUF",8.5,5.94476179159532,2.55523820840468,"DEN","BUF",0,24
"274","2024_19_GB_PHI","GB","PHI",5.5,3.39753231390596,2.10246768609404,"GB","PHI",0,12
"275","2024_19_PIT_BAL","PIT","BAL",9.5,11.2381923631346,-1.73819236313464,"BAL","BAL",1,14
"276","2024_19_WAS_TB","WAS","TB",3.5,1.9774769351231,1.5225230648769,"WAS","WAS",1,-3
"277","2024_19_MIN_LA","MIN","LA",-2.5,-3.80669725844527,1.30669725844527,"MIN","LA",0,18
"278","2024_19_LAC_HOU","LAC","HOU",-3,-1.83161276946878,-1.16838723053122,"HOU","HOU",1,20
"279","2024_20_HOU_KC","HOU","KC",8.5,3.04396712779999,5.45603287220001,"HOU","KC",0,9
"280","2024_20_LA_PHI","LA","PHI",6,9.72519543766976,-3.72519543766976,"PHI","NONE",0.5,6
"281","2024_20_WAS_DET","WAS","DET",9.5,6.14739894866943,3.35260105133057,"WAS","WAS",1,-14
"282","2024_20_BAL_BUF","BAL","BUF",-1.5,1.82699489593506,-3.32699489593506,"BUF","BUF",1,2
"283","2024_21_BUF_KC","BUF","KC",1.5,-4.32683086395264,5.82683086395264,"BUF","KC",0,3
"284","2024_21_WAS_PHI","WAS","PHI",5.5,4.34671449661255,1.15328550338745,"WAS","PHI",0,32
"285","2024_22_KC_PHI","KC","PHI",-1.5,5.38831400871276,-6.88831400871276,"PHI","PHI",1,18
"286","2025_01_DAL_PHI","DAL","PHI",7,7.2,0.2,"PHI","DAL",0,4
"287","2025_01_KC_LAC","KC","LAC",-3,-0.9,2.1,"LAC","LAC",1,6
"288","2025_01_TB_ATL","TB","ATL",-1.5,-0.8,0.7,"ATL","TB",0,-3
"289","2025_01_CIN_CLE","CIN","CLE",-5.5,-2.8,2.7,"CLE","CLE",1,-1
"290","2025_01_MIA_IND","MIA","IND",1.5,1.4,-0.1,"MIA","IND",0,25
"291","2025_01_CAR_JAX","CAR","JAX",2.5,1.9,-0.6,"CAR","JAX",0,16
"292","2025_01_LV_NE","LV","NE",2.5,1.7,-0.8,"LV","LV",1,-7
"293","2025_01_ARI_NO","ARI","NO",-4.5,-1.6,2.9,"NO","ARI",0,-7
"294","2025_01_PIT_NYJ","PIT","NYJ",-3,1.3,4.3,"NYJ","NYJ",1,-2
"295","2025_01_NYG_WAS","NYG","WAS",7,7,0,"NYG","WAS",0,15
"296","2025_01_TEN_DEN","TEN","DEN",7.5,6.5,-1,"TEN","DEN",0,8
"297","2025_01_SF_SEA","SF","SEA",-1.5,0.9,2.4,"SEA","SF",0,-4
"298","2025_01_DET_GB","DET","GB",-1.5,0,1.5,"GB","GB",1,14
"299","2025_01_HOU_LA","HOU","LA",2.5,4.1,1.6,"LA","LA",1,5
"300","2025_01_BAL_BUF","BAL","BUF",1.5,0.2,-1.3,"BAL","BAL",1,1
"301","2025_01_MIN_CHI","MIN","CHI",1.5,-1.8,-3.3,"MIN","MIN",1,-3
"302","2025_02_TB_HOU","TB","HOU",2.5,-2.55547575392996,5.05547575392996,"TB","TB",1,-1
"303","2025_02_BUF_NYJ","BUF","NYJ",-7,-2.88426643408098,-4.11573356591902,"NYJ","BUF",0,-20
"304","2025_02_ATL_MIN","ATL","MIN",4.5,1.002618557998,3.497381442002,"ATL","ATL",1,-16
"305","2025_02_CLE_BAL","CLE","BAL",11.5,8.3757203342196,3.1242796657804,"CLE","BAL",0,24
"306","2025_02_DEN_IND","DEN","IND",-2.5,0.358103191969856,-2.85810319196986,"IND","IND",1,1
"307","2025_02_LAC_LV","LAC","LV",-3.5,-1.18354531338735,-2.31645468661265,"LV","LAC",0,-11
"308","2025_02_NYG_DAL","NYG","DAL",5.5,3.40350603903666,2.09649396096334,"NYG","NYG",1,3
"309","2025_02_CAR_ARI","CAR","ARI",6.5,8.12216145493167,-1.62216145493167,"ARI","CAR",0,5
"310","2025_02_CHI_DET","CHI","DET",5.5,3.92505606965498,1.57494393034502,"CHI","DET",0,31
"311","2025_02_LA_TEN","LA","TEN",-5.5,-3.97047083998759,-1.52952916001241,"TEN","LA",0,-14
"312","2025_02_PHI_KC","PHI","KC",-1.5,0.00807870501648988,-1.50807870501649,"KC","PHI",0,-3
"313","2025_02_WAS_GB","WAS","GB",3.5,2.29834368280146,1.20165631719854,"WAS","GB",0,9
"314","2025_02_JAX_CIN","JAX","CIN",3.5,3.04424489537668,0.455755104623315,"JAX","CIN",0,4
"315","2025_02_NE_MIA","NE","MIA",1.5,1.08346259816575,0.41653740183425,"NE","NE",1,-6
"316","2025_02_SF_NO","SF","NO",-4.5,-4.16964193921999,-0.33035806078001,"NO","SF",0,-5
"317","2025_02_SEA_PIT","SEA","PIT",3,2.71877597123054,0.281224028769462,"SEA","SEA",1,-14
"318","2025_03_LV_WAS","LV","WAS",3.5,7.5879027656476,-4.0879027656476,"WAS","WAS",1,17
"319","2025_03_KC_NYG","KC","NYG",-6.5,-2.48724630977628,-4.01275369022372,"NYG","KC",0,-13
"320","2025_03_NO_SEA","NO","SEA",7.5,4.15823892263784,3.34176107736216,"NO","SEA",0,31
"321","2025_03_CIN_MIN","CIN","MIN",3,0.352423266193033,2.64757673380697,"CIN","MIN",0,38
"322","2025_03_DET_BAL","DET","BAL",4.5,1.99358269478435,2.50641730521565,"DET","DET",1,-8
"323","2025_03_DAL_CHI","DAL","CHI",1.5,-0.6873753754544,2.1873753754544,"DAL","CHI",0,17
"324","2025_03_IND_TEN","IND","TEN",-3.5,-5.60992385732418,2.10992385732418,"IND","IND",1,-21
"325","2025_03_PIT_NE","PIT","NE",-1.5,0.535432915721467,-2.03543291572147,"NE","PIT",0,-7
"326","2025_03_NYJ_TB","NYJ","TB",7,8.81109481158315,-1.81109481158315,"TB","NYJ",0,2
"327","2025_03_ATL_CAR","ATL","CAR",-6,-4.34168055529908,-1.65831944470092,"CAR","CAR",1,30
"328","2025_03_HOU_JAX","HOU","JAX",1.5,3.00750440468932,-1.50750440468932,"JAX","JAX",1,7
"329","2025_03_ARI_SF","ARI","SF",1.5,2.86973252615859,-1.36973252615859,"SF","ARI",0,1
"330","2025_03_MIA_BUF","MIA","BUF",12.5,11.2863468949386,1.21365310506138,"MIA","MIA",1,10
"331","2025_03_LA_PHI","LA","PHI",3.5,3.0218808974767,0.4781191025233,"LA","PHI",0,7
"332","2025_03_GB_CLE","GB","CLE",-8.5,-8.87209511118353,0.37209511118353,"GB","CLE",0,3
"333","2025_03_DEN_LAC","DEN","LAC",2.5,2.35348584226785,0.14651415773215,"DEN","LAC",0,3
"334","2025_04_NO_BUF","NO","BUF",16.5,10.2846086814028,6.21539131859716,"NO","NO",1,12
"335","2025_04_CAR_NE","CAR","NE",5.5,-0.43824230840592,5.93824230840592,"CAR","NE",0,29
"336","2025_04_PHI_TB","PHI","TB",-3,1.77850725640335,-4.77850725640335,"TB","PHI",0,-6
"337","2025_04_CLE_DET","CLE","DET",8.5,13.1024552678649,-4.6024552678649,"DET","DET",1,24
"338","2025_04_IND_LA","IND","LA",3.5,0.96327578281242,2.53672421718758,"IND","LA",0,7
"339","2025_04_NYJ_MIA","NYJ","MIA",2.5,0.18513819679577,2.31486180320423,"NYJ","MIA",0,6
"340","2025_04_SEA_ARI","SEA","ARI",1.5,3.41788804786593,-1.91788804786593,"ARI","SEA",0,-3
"341","2025_04_WAS_ATL","WAS","ATL",-2.5,-1.14871539216147,-1.35128460783853,"ATL","ATL",1,7
"342","2025_04_BAL_KC","BAL","KC",-2.5,-1.65433302013017,-0.84566697986983,"KC","KC",1,17
"343","2025_04_TEN_HOU","TEN","HOU",7,6.37366624546852,0.62633375453148,"TEN","HOU",0,26
"344","2025_04_CHI_LV","CHI","LV",-1.5,-1.03221635589741,-0.46778364410259,"LV","LV",1,-1
"345","2025_04_LAC_NYG","LAC","NYG",-6,-6.44372080322691,0.44372080322691,"LAC","NYG",0,3
"346","2025_04_JAX_SF","JAX","SF",3,3.3603876326513,-0.360387632651297,"SF","JAX",0,-5
"347","2025_04_CIN_DEN","CIN","DEN",7,7.23504509144373,-0.23504509144373,"DEN","DEN",1,25
"348","2025_04_MIN_PIT","MIN","PIT",-2.5,-2.35852139352209,-0.141478606477914,"PIT","PIT",1,3
"349","2025_04_GB_DAL","GB","DAL",-7,-7.07017585618546,0.0701758561854611,"GB","DAL",0,0
"350","2025_05_HOU_BAL","HOU","BAL",-1.5,5.60391169786453,-7.10391169786453,"BAL","HOU",0,-34
"351","2025_05_MIN_CLE","MIN","CLE",-4.5,-8.7029972076416,4.2029972076416,"MIN","CLE",0,-4
"352","2025_05_TB_SEA","TB","SEA",3.5,-0.48542952537537,3.98542952537537,"TB","TB",1,-3
"353","2025_05_TEN_ARI","TEN","ARI",7.5,11.3454697132111,-3.84546971321106,"ARI","TEN",0,-1
"354","2025_05_MIA_CAR","MIA","CAR",-1.5,2.22527074813842,-3.72527074813842,"CAR","CAR",1,3
"355","2025_05_DET_CIN","DET","CIN",-10.5,-12.0735297203064,1.5735297203064,"DET","DET",1,-13
"356","2025_05_DAL_NYJ","DAL","NYJ",-2.5,-0.96478915214539,-1.53521084785461,"NYJ","DAL",0,-15
"357","2025_05_KC_JAX","KC","JAX",-3.5,-1.97861397266387,-1.52138602733613,"JAX","JAX",1,3
"358","2025_05_SF_LA","SF","LA",7.5,6.24196076393127,1.25803923606873,"SF","SF",1,-3
"359","2025_05_LV_IND","LV","IND",7,5.80768513679505,1.19231486320495,"LV","IND",0,34
"360","2025_05_WAS_LAC","WAS","LAC",2.5,1.49002647399902,1.00997352600098,"WAS","WAS",1,-17
"361","2025_05_NE_BUF","NE","BUF",8.5,9.04782605171203,-0.547826051712034,"BUF","NE",0,-3
"362","2025_05_NYG_NO","NYG","NO",1.5,1.59698677062988,-0.0969867706298797,"NO","NO",1,12
"363","2025_05_DEN_PHI","DEN","PHI",3.5,3.418377161026,0.0816228389739995,"DEN","DEN",1,-4
"364","2025_06_LA_BAL","LA","BAL",-7.5,-1.68715545164344,-5.81284454835656,"BAL","LA",0,-14
"365","2025_06_DET_KC","DET","KC",2.5,-2.04793007475534,4.54793007475534,"DET","KC",0,13
"366","2025_06_CHI_WAS","CHI","WAS",4.5,8.89506639254798,-4.39506639254798,"WAS","CHI",0,-1
"367","2025_06_NE_NO","NE","NO",-3.5,0.189756981554476,-3.68975698155448,"NO","NE",0,-6
"368","2025_06_DAL_CAR","DAL","CAR",-3.5,-0.669997284287183,-2.83000271571282,"CAR","CAR",1,3
"369","2025_06_CLE_PIT","CLE","PIT",5.5,7.9597597648586,-2.4597597648586,"PIT","PIT",1,14
"370","2025_06_BUF_ATL","BUF","ATL",-4.5,-2.36759188473381,-2.13240811526619,"ATL","ATL",1,10
"371","2025_06_SEA_JAX","SEA","JAX",1.5,-0.431651030713292,1.93165103071329,"SEA","SEA",1,-8
"372","2025_06_CIN_GB","CIN","GB",14,15.3006543958783,-1.30065439587831,"GB","CIN",0,9
"373","2025_06_LAC_MIA","LAC","MIA",-4.5,-3.60860442695771,-0.89139557304229,"MIA","MIA",1,-2
"374","2025_06_DEN_NYJ","DEN","NYJ",-7.5,-7.84298072472182,0.34298072472182,"DEN","NYJ",0,-2
"375","2025_06_SF_TB","SF","TB",3,2.79006162763321,0.20993837236679,"SF","TB",0,11
"376","2025_06_TEN_LV","TEN","LV",4.5,4.70683354787879,-0.20683354787879,"LV","LV",1,10
"377","2025_06_PHI_NYG","PHI","NYG",-7,-7.1995361118472,0.1995361118472,"PHI","NYG",0,17
"378","2025_06_ARI_IND","ARI","IND",6.5,6.65491178912023,-0.154911789120225,"IND","ARI",0,4
"379","2025_07_IND_LAC","IND","LAC",2.5,-3.03339923637561,5.53339923637561,"IND","IND",1,-14
"380","2025_07_CAR_NYJ","CAR","NYJ",1.5,-3.33611927233297,4.83611927233297,"CAR","CAR",1,-7
"381","2025_07_ATL_SF","ATL","SF",1.5,-1.92154493432,3.42154493432,"ATL","SF",0,10
"382","2025_07_LA_JAX","LA","JAX",-3,-6.33126056158624,3.33126056158624,"LA","LA",1,-28
"383","2025_07_PHI_MIN","PHI","MIN",-2.5,0.700385209045124,-3.20038520904512,"MIN","PHI",0,-6
"384","2025_07_MIA_CLE","MIA","CLE",2.5,-0.57747623869194,3.07747623869194,"MIA","CLE",0,25
"385","2025_07_TB_DET","TB","DET",6,2.99495522857812,3.00504477142188,"TB","DET",0,15
"386","2025_07_GB_ARI","GB","ARI",-7,-4.17032998907225,-2.82967001092775,"ARI","ARI",1,-4
"387","2025_07_LV_KC","LV","KC",13.5,10.7013245750325,2.79867542496746,"LV","KC",0,31
"388","2025_07_WAS_DAL","WAS","DAL",1.5,-1.27810361859401,2.77810361859401,"WAS","DAL",0,22
"389","2025_07_NO_CHI","NO","CHI",4.5,2.6972932311761,1.8027067688239,"NO","CHI",0,12
"390","2025_07_NYG_DEN","NYG","DEN",7.5,7.81089018511845,-0.31089018511845,"DEN","NYG",0,1
"391","2025_07_HOU_SEA","HOU","SEA",3,3.27985630769967,-0.27985630769967,"SEA","SEA",1,8
"392","2025_07_PIT_CIN","PIT","CIN",-5.5,-5.71527823218918,0.21527823218918,"PIT","CIN",0,2
"393","2025_07_NE_TEN","NE","TEN",-6.5,-6.54277202475114,0.0427720247511392,"NE","NE",1,-18
"394","2025_08_MIA_ATL","MIA","ATL",7,13.4336371421814,-6.4336371421814,"ATL","MIA",0,-24
"395","2025_08_CHI_BAL","CHI","BAL",6.5,0.59145820140839,5.90854179859161,"CHI","BAL",0,14
"396","2025_08_NYJ_CIN","NYJ","CIN",6.5,1.66699743270874,4.83300256729126,"NYJ","NYJ",1,-1
"397","2025_08_BUF_CAR","BUF","CAR",-7,-2.28789693117142,-4.71210306882858,"CAR","BUF",0,-31
"398","2025_08_WAS_KC","WAS","KC",10,5.92926359176636,4.07073640823364,"WAS","KC",0,21
"399","2025_08_SF_HOU","SF","HOU",-1.5,2.43224227428436,-3.93224227428436,"HOU","HOU",1,11
"400","2025_08_NYG_PHI","NYG","PHI",7,10.7337009906769,-3.73370099067688,"PHI","PHI",1,18
"401","2025_08_TB_NO","TB","NO",-5.5,-8.19291830062866,2.69291830062866,"TB","TB",1,-20
"402","2025_08_TEN_IND","TEN","IND",14,16.5291318893433,-2.52913188934326,"IND","IND",1,24
"403","2025_08_MIN_LAC","MIN","LAC",3,1.26857447624206,1.73142552375794,"MIN","LAC",0,27
"404","2025_08_CLE_NE","CLE","NE",7,8.05799794197082,-1.05799794197082,"NE","NE",1,19
"405","2025_08_DAL_DEN","DAL","DEN",3.5,2.45077097415924,1.04922902584076,"DAL","DEN",0,20
"406","2025_08_GB_PIT","GB","PIT",-3,-2.37127733230591,-0.62872266769409,"PIT","GB",0,-10
"407","2025_09_BAL_MIA","BAL","MIA",-7.5,-0.98278763874054,-6.51721236125946,"MIA","BAL",0,-22
"408","2025_09_MIN_DET","MIN","DET",8.5,10.7196950284234,-2.2196950284234,"DET","MIN",0,-3
"409","2025_09_KC_BUF","KC","BUF",-1.5,0.59080242607239,-2.09080242607239,"BUF","BUF",1,7
"410","2025_09_IND_PIT","IND","PIT",-3,-4.35165608877544,1.35165608877544,"IND","PIT",0,7
"411","2025_09_CHI_CIN","CHI","CIN",-2.5,-1.25351080185162,-1.24648919814838,"CIN","CHI",0,-5
"412","2025_09_DEN_HOU","DEN","HOU",1.5,0.42279685637645,1.07720314362355,"DEN","DEN",1,-3
"413","2025_09_SEA_WAS","SEA","WAS",-3.5,-2.44972780506475,-1.05027219493525,"WAS","SEA",0,-24
"414","2025_09_CAR_GB","CAR","GB",12.5,11.7710977772226,0.728902222777361,"CAR","CAR",1,-3
"415","2025_09_SF_NYG","SF","NYG",-2.5,-1.79201625199161,-0.707983748008392,"NYG","SF",0,-10
"416","2025_09_ATL_NE","ATL","NE",5.5,4.84151188456434,0.658488115435658,"ATL","ATL",1,1
"417","2025_09_ARI_DAL","ARI","DAL",2.5,1.90608712916287,0.593912870837131,"ARI","ARI",1,-10
"418","2025_09_NO_LA","NO","LA",13.5,12.9791430023517,0.520856997648259,"NO","LA",0,24
"419","2025_09_LAC_TEN","LAC","TEN",-10,-9.70724546573405,-0.292754534265949,"TEN","TEN",1,-7
"420","2025_09_JAX_LV","JAX","LV",-3,-2.89983703371455,-0.100162966285449,"LV","LV",1,-1
"421","2025_10_JAX_HOU","JAX","HOU",1.5,6.42404076313961,-4.92404076313961,"HOU","HOU",1,7
"422","2025_10_BAL_MIN","BAL","MIN",-3.5,-0.570474110410762,-2.92952588958924,"MIN","BAL",0,-8
"423","2025_10_DET_WAS","DET","WAS",-8.5,-5.95456404792021,-2.54543595207979,"WAS","DET",0,-22
"424","2025_10_LA_SF","LA","SF",-3.5,-5.96224135658292,2.46224135658292,"LA","LA",1,-16
"425","2025_10_PHI_GB","PHI","GB",2.5,4.1760285387862,-1.6760285387862,"GB","PHI",0,-3
"426","2025_10_LV_DEN","LV","DEN",9.5,10.9232965822239,-1.42329658222387,"DEN","LV",0,3
"427","2025_10_NE_TB","NE","TB",2.5,1.22580342769968,1.27419657230032,"NE","NE",1,-5
"428","2025_10_NYG_CHI","NYG","CHI",3.5,4.6807089451282,-1.1807089451282,"CHI","CHI",1,4
"429","2025_10_BUF_MIA","BUF","MIA",-9.5,-10.610173697605,1.11017369760498,"BUF","MIA",0,17
"430","2025_10_CLE_NYJ","CLE","NYJ",1.5,1.80869384137938,-0.308693841379379,"NYJ","NYJ",1,7
"431","2025_10_PIT_LAC","PIT","LAC",3,3.28503170167325,-0.285031701673249,"LAC","LAC",1,15
"432","2025_10_NO_CAR","NO","CAR",5.5,5.38035632773674,0.11964367226326,"NO","NO",1,-10
"433","2025_10_ATL_IND","ATL","IND",6,5.93914784242548,0.0608521575745247,"ATL","NONE",0.5,6
"434","2025_10_ARI_SEA","ARI","SEA",6.5,6.54134562131974,-0.041345621319743,"SEA","SEA",1,22
"435","2025_11_CHI_MIN","CHI","MIN",3,-1.85908432993053,4.85908432993053,"CHI","CHI",1,-2
"436","2025_11_WAS_MIA","WAS","MIA",2.5,-2.15470869947193,4.65470869947193,"WAS","MIA",0,3
"437","2025_11_HOU_TEN","HOU","TEN",-7.5,-11.7638484619645,4.26384846196454,"HOU","TEN",0,-3
"438","2025_11_BAL_CLE","BAL","CLE",-7.5,-3.25554875755545,-4.24445124244455,"CLE","CLE",1,-7
"439","2025_11_DET_PHI","DET","PHI",2.5,-0.879704462221469,3.37970446222147,"DET","PHI",0,7
"440","2025_11_SF_ARI","SF","ARI",-2.5,0.624095245894128,-3.12409524589413,"ARI","SF",0,-19
"441","2025_11_TB_BUF","TB","BUF",5.5,2.68505141522304,2.81494858477696,"TB","BUF",0,12
"442","2025_11_NYJ_NE","NYJ","NE",12.5,10.691531620082,1.80846837991799,"NYJ","NE",0,13
"443","2025_11_GB_NYG","GB","NYG",-7,-8.54197938945805,1.54197938945805,"GB","NONE",0.5,-7
"444","2025_11_DAL_LV","DAL","LV",-3.5,-4.65393239760817,1.15393239760817,"DAL","DAL",1,-17
"445","2025_11_KC_DEN","KC","DEN",-3.5,-2.35514052067075,-1.14485947932925,"DEN","DEN",1,3
"446","2025_11_LAC_JAX","LAC","JAX",-3,-3.60423653151626,0.604236531516261,"LAC","JAX",0,29
"447","2025_11_CIN_PIT","CIN","PIT",5.5,4.93404001693328,0.565959983066724,"CIN","PIT",0,22
"448","2025_11_SEA_LA","SEA","LA",2.5,3.06050138816939,-0.560501388169389,"LA","SEA",0,2
"449","2025_11_CAR_ATL","CAR","ATL",3.5,3.62996632474905,-0.129966324749049,"ATL","CAR",0,-3
"450","2025_12_NYJ_BAL","NYJ","BAL",13.5,7.84500205381937,5.65499794618063,"NYJ","NYJ",1,13
"451","2025_12_MIN_GB","MIN","GB",6.5,11.3502057405394,-4.85020574053943,"GB","GB",1,17
"452","2025_12_BUF_HOU","BUF","HOU",-5.5,-1.06288305987021,-4.43711694012979,"HOU","HOU",1,4
"453","2025_12_CLE_LV","CLE","LV",3,-0.97259601624372,3.97259601624372,"CLE","CLE",1,-14
"454","2025_12_ATL_NO","ATL","NO",1.5,-2.28489067910259,3.78489067910259,"ATL","ATL",1,-14
"455","2025_12_JAX_ARI","JAX","ARI",-2.5,0.190156452922815,-2.69015645292281,"ARI","JAX",0,-3
"456","2025_12_PIT_CHI","PIT","CHI",3,1.63515960592885,1.36484039407115,"PIT","NONE",0.5,3
"457","2025_12_NYG_DET","NYG","DET",10.5,11.3707598978823,-0.8707598978823,"DET","NYG",0,7
"458","2025_12_NE_CIN","NE","CIN",-8.5,-7.7836341201104,-0.716365879889601,"CIN","CIN",1,-6
"459","2025_12_CAR_SF","CAR","SF",7,6.29517394291501,0.70482605708499,"CAR","SF",0,11
"460","2025_12_TB_LA","TB","LA",6.5,5.80557813502491,0.69442186497509,"TB","LA",0,27
"461","2025_12_PHI_DAL","PHI","DAL",-3.5,-3.07566040470267,-0.424339595297328,"DAL","DAL",1,3
"462","2025_12_IND_KC","IND","KC",3,2.76262472730967,0.23737527269033,"IND","NONE",0.5,3
"463","2025_12_SEA_TEN","SEA","TEN",-13.5,-13.448278504615,-0.0517214953850207,"TEN","TEN",1,-6
"464","2025_13_NO_MIA","NO","MIA",6,2.56648826599121,3.43351173400879,"NO",NA,NA,NA
"465","2025_13_KC_DAL","KC","DAL",-3.5,-6.42476195096969,2.92476195096969,"KC",NA,NA,NA
"466","2025_13_JAX_TEN","JAX","TEN",-6.5,-9.01592683792114,2.51592683792114,"JAX",NA,NA,NA
"467","2025_13_CIN_BAL","CIN","BAL",7,9.34068083763122,-2.34068083763122,"BAL",NA,NA,NA
"468","2025_13_ARI_TB","ARI","TB",3,5.13198208808899,-2.13198208808899,"TB",NA,NA,NA
"469","2025_13_MIN_SEA","MIN","SEA",10.5,12.1148734092712,-1.61487340927124,"SEA",NA,NA,NA
"470","2025_13_CHI_PHI","CHI","PHI",7,8.55165076255798,-1.55165076255798,"PHI",NA,NA,NA
"471","2025_13_GB_DET","GB","DET",2.5,1.00442361831665,1.49557638168335,"GB",NA,NA,NA
"472","2025_13_DEN_WAS","DEN","WAS",-6.5,-5.20614385604858,-1.29385614395142,"WAS",NA,NA,NA
"473","2025_13_ATL_NYJ","ATL","NYJ",-2.5,-3.53128862380982,1.03128862380982,"ATL",NA,NA,NA
"474","2025_13_LV_LAC","LV","LAC",10,10.8139097653329,-0.813909765332935,"LAC",NA,NA,NA
"475","2025_13_BUF_PIT","BUF","PIT",-3.5,-3.16611963510513,-0.33388036489487,"PIT",NA,NA,NA
"476","2025_13_NYG_NE","NYG","NE",7.5,7.700270652771,-0.200270652771,"NE",NA,NA,NA
"477","2025_13_HOU_IND","HOU","IND",4.5,4.33161830902099,0.16838169097901,"HOU",NA,NA,NA
"478","2025_13_SF_CLE","SF","CLE",-6,-5.84996688365937,-0.15003311634063,"CLE",NA,NA,NA
"479","2025_13_LA_CAR","LA","CAR",-10.5,-10.6248121261597,0.12481212615967,"LA",NA,NA,NA
